,time,seconds_elapsed,z,y,x
15500,1775509019595893500,153.95897778320312,0.0243599497526884,0.0030564649611711,0.0212967993224039
15501,1775509019605825500,153.96890966796877,-0.0281283623754978,0.0118704705357551,-0.0012572152531705
15502,1775509019615758300,153.97884252929688,-0.0484606640473008,0.0216103587836027,0.0115631033533252
15503,1775509019625690000,153.9887744140625,-0.0299283975347876,0.0229921685308218,0.0118378286414779
15504,1775509019635623200,153.99870727539064,-0.0143315999522805,0.0072796356141567,0.009771425030427
15505,1775509019645555200,154.0086394042969,0.0083989950329065,-0.0106388829141855,0.0173397505260072
15506,1775509019655488300,154.01857250976565,0.031421558701992,-0.0121954647064208,0.0346432424285449
15507,1775509019665420300,154.02850439453127,0.0532414685830473,-0.0022089082211256,0.041888025925029
15508,1775509019675353300,154.03843750000001,0.0383016736045479,-0.0102495913356542,0.0158029968122486
15509,1775509019685285400,154.04836962890627,0.0312906257987022,-0.012396540236473,-0.0289941351922461
15510,1775509019695218400,154.05830273437502,-0.0065486909911036,-0.0207739079594612,-0.0164625429997919
15511,1775509019705149400,154.06823364257815,-0.0128059978201985,-0.0152870009809732,-0.0221413786540739
15512,1775509019715082500,154.0781667480469,-0.0253203192174434,-0.024662732091546,-0.0037624167068628
15513,1775509019725015300,154.088099609375,-0.0271533798635005,-0.0018657938718795,0.0214663700359174
15514,1775509019734947300,154.09803149414063,-0.0468678418979048,0.0148585464358329,0.0022828411070164
15515,1775509019744880400,154.10796459960937,-0.0287289586171507,-0.0019943886876106,-0.0108984973981743
15516,1775509019754812400,154.11789672851563,-0.0275458863124251,-0.0186228674054145,-0.0100480911139165
15517,1775509019764745500,154.12782958984377,-0.0218681329369545,-0.0030769232273101,-0.0158735595641192
15518,1775509019774677500,154.13776171875,-0.0176379480212926,-0.0165431385219097,-0.0068858824896393
15519,1775509019784610600,154.14769482421877,-0.02648293325603,-0.0141892688721418,-0.0094850778031395
15520,1775509019794542600,154.1576267089844,-0.0471884521543979,-0.0444341850101947,-0.0236637567826081
15521,1775509019804475600,154.16755981445314,-0.062867375062406,-0.0617056378066539,-0.0368172619993798
15522,1775509019814407400,154.17749169921876,-0.0859831699728965,-0.055133273679018,-0.0276802350155077
15523,1775509019824340200,154.1874245605469,-0.0849228472650051,-0.0443996982187032,-0.0029801894211443
15524,1775509019834272500,154.19735668945313,-0.0860930600881576,-0.0082242229878902,0.0101941850537201
15525,1775509019844205300,154.20728955078127,-0.0612324673369526,0.0031283611536026,-0.0264750011113239
15526,1775509019854137300,154.21722167968753,-0.0469783165350556,0.0322954189270734,-0.020051411504345
15527,1775509019864070400,154.22715454101564,-0.0100265962347388,0.0565647677868604,-0.0198227721139322
15528,1775509019874002400,154.2370866699219,0.0434264692723751,0.0312859496235847,-0.0335422863161656
15529,1775509019883935500,154.24701977539064,0.0773825148880481,0.0275263048291206,0.020676475466974
15530,1775509019893868500,154.2569528808594,0.1116319904923439,0.0351782808870077,0.0747704555263975
15531,1775509019903800600,154.266884765625,0.0627133535444736,0.0153267484694719,0.0989606975682545
15532,1775509019913733400,154.27681762695315,-0.0068330608904361,0.0241208802998065,0.0587034466162556
15533,1775509019923665400,154.28674975585938,-0.0686684625566005,0.0237017781049013,0.0411670912393368
15534,1775509019933598500,154.2966826171875,-0.1024281088173389,0.0209124396473169,0.0549417514286003
15535,1775509019943530500,154.30661474609377,-0.1496495864585041,0.00637830286026,0.0328664968132972
15536,1775509019953463600,154.31654785156252,0.0083779522448778,-0.0265355402261018,-0.1315505785304121
15537,1775509019963395300,154.3264794921875,0.0874114492103457,-0.0130102882206439,-0.0631088374017737
15538,1775509019973328400,154.33641259765628,0.0541135752424597,-0.0381792162686586,-0.040083232392231
15539,1775509019983260400,154.3463447265625,0.0263727508798241,-0.0080675711214542,-0.0132481931963236
15540,1775509019993193500,154.35627758789065,-0.0160135616898536,-0.0024000468790531,0.0636723302031634
15541,1775509020003125500,154.3662097167969,-0.0289610138073563,-0.006947042658925,0.1089419294244609
15542,1775509020013058300,154.376142578125,-0.0364008084192872,-0.0208422970205545,0.0799003155284095
15543,1775509020022990600,154.38607470703127,-0.0545835308417677,-0.0023117840737104,0.0591757814023178
15544,1775509020032923400,154.39600756835938,-0.0561854130804538,-0.0217284322053194,0.0181103330397047
15545,1775509020042855400,154.40593969726564,-0.0566807953819632,-0.0154074124902486,-0.012969773547165
15546,1775509020052788500,154.4158728027344,-0.0593587824195623,-0.0187520467430353,-0.030339225091692
15547,1775509020062721500,154.42580566406252,-0.0656160892486572,-0.0241495218724012,-0.053993766521383
15548,1775509020072653600,154.43573779296875,-0.0510179473146796,-0.0350853419065475,-0.0074153131912229
15549,1775509020082586600,154.44567089843753,-0.0486138087823986,-0.0259399124205112,0.0130233714645029
15550,1775509020092518400,154.4556025390625,0.0079497899606823,-0.0408691860049963,0.0083551695909118
15551,1775509020102451500,154.46553564453126,0.0197471952602267,-0.0286678760796785,-0.0093738542473176
15552,1775509020112383500,154.47546777343752,0.0257654326364397,-0.0235685071140527,-0.0181315356579376
15553,1775509020122316300,154.48540063476563,0.0274044320151209,-0.0194178171753883,-0.0161856074882438
15554,1775509020132248300,154.49533251953127,0.0089092826426029,-0.0370534271091222,-0.0018800461595179
15555,1775509020142181400,154.50526562500002,0.002898059529066,-0.0451806194633245,-0.0039859734967816
15556,1775509020152113400,154.51519775390625,-0.0189995917633175,-0.0218237092733383,0.0104196187068941
15557,1775509020162046500,154.5251306152344,-0.0913593100532889,-0.0405132121741771,0.0197500174049753
15558,1775509020171978500,154.53506274414065,-0.1436217044711112,-0.0309475114494562,0.0225804961571237
15559,1775509020181911600,154.5449958496094,-0.1217328210070729,-0.039834582260251,0.0011379727876745
15560,1775509020191843600,154.554927734375,-0.0789282830253243,-0.0205669872105121,-0.0009859331642743
15561,1775509020201776400,154.56486059570315,-0.0311281287133693,-0.0069639937937259,-0.0200909626300213
15562,1775509020211708700,154.57479296875002,0.011163783571124,0.0153495448231697,0.0136201957133365
15563,1775509020221641500,154.58472558593752,0.0499704840883612,0.0200321496814489,0.0222659594483906
15564,1775509020231573200,154.59465747070314,0.0735641256436705,0.0149380414128303,0.0382006609154865
15565,1775509020241506300,154.6045905761719,0.0477656675204634,0.0001361936002969,0.0341945579461287
15566,1775509020251439400,154.61452368164063,-0.0084898881867527,0.0041571196794509,0.0264636851328657
15567,1775509020261371400,154.62445556640625,-0.0540355415701866,-0.0075806643873453,0.0016492102454416
15568,1775509020271304400,154.634388671875,-0.0527796962901949,-0.0232464355528354,-0.025212123302347
15569,1775509020281236500,154.64432080078126,-0.0425803738370537,-0.0373363357037305,-0.0362838857750408
15570,1775509020291169300,154.65425341796876,-0.0262207751885056,-0.0028431144714355,-0.0178034088152693
15571,1775509020301101600,154.66418579101563,-0.0119128483727574,-0.0200496853381395,-0.0012693166829179
15572,1775509020311034400,154.67411865234376,0.0039206805750727,-0.0009182838886976,0.0032259991420665
15573,1775509020320966400,154.68405053710939,0.0412462026238441,0.0078898764669895,0.0026072050900198
15574,1775509020330899500,154.69398364257813,0.0391278952956199,0.0047720367074012,0.0173578844043193
15575,1775509020340831500,154.7039157714844,0.0032402970954775,0.0275263048291206,0.0004618042588932
15576,1775509020350764500,154.71384887695314,-0.0223521170616149,0.0406003059357404,-0.0190204792877193
15577,1775509020360696600,154.72378076171876,-0.0534764463827013,0.0307809227108955,-0.0154092802203493
15578,1775509020370629600,154.73371386718753,-0.0461938881590962,0.0209428347855806,-0.0280417481045471
15579,1775509020380561400,154.74364575195312,-0.0443941452607512,0.0329138430863618,-0.0090038838571868
15580,1775509020390494500,154.75357861328126,-0.0118769002765417,0.018323592197895,9.10666837822e-05
15581,1775509020400426500,154.76351074218752,-0.0194008660405874,0.0094078798145055,0.0162562524385051
15582,1775509020410359300,154.77344360351563,-0.0102720954284071,-0.0058119011491537,0.026534553845413
15583,1775509020420292400,154.78337646484377,0.0218351074501872,-0.0058288522839546,0.0087187650391831
15584,1775509020430224400,154.79330859375003,-0.0072810969188809,-0.0089390932589769,0.0099869720438262
15585,1775509020440157400,154.80324169921877,-0.0128738023594021,0.0099018008112907,-0.0091923419342609
15586,1775509020450089500,154.8131735839844,0.0106964583203196,0.0051543140232563,-0.0350185191814554
15587,1775509020460022500,154.82310668945314,0.00356207639575,0.0096738372743129,-0.0387710081493481
15588,1775509020469954600,154.8330388183594,-0.0209171158224344,0.0010649988830089,-0.0103679707180475
15589,1775509020479887400,154.8429716796875,-0.0139750415995717,0.0196299986213445,-0.0029798423612723
15590,1775509020489819600,154.85290380859377,-0.012875848186016,0.0290074832975864,0.0290911840922432
15591,1775509020499752400,154.86283666992188,-0.0009577391162514,0.024369886624813,0.0186491434909868
15592,1775509020509684500,154.87276879882813,0.0707251028254628,0.025729484540224,8.22029573144e-05
15593,1775509020519617500,154.88270166015627,0.1001852983266115,0.0215641815543174,-0.023759380910499
15594,1775509020529549300,154.8926335449219,0.1296437402620911,0.0364484469532966,-0.0123665834896266
15595,1775509020539482400,154.90256665039064,0.1150914832964539,0.0143657944828271,-0.0186988735173828
15596,1775509020549414400,154.91249853515626,0.0527685903742909,0.0038245267242193,-0.0275124726665904
15597,1775509020559347500,154.922431640625,0.0298956643089652,-0.0076589903205633,-0.0165989603623747
15598,1775509020569279500,154.9323637695313,0.0079515435263514,-0.0363233592689037,-0.0323128906516823
15599,1775509020579212500,154.942296875,0.0139712422072887,-0.0452986928850412,-0.0349950469743227
15600,1775509020589144600,154.95222875976563,-0.001068506014347,-0.0352203664630651,-0.017955891396664
15601,1775509020599077400,154.96216162109377,-0.0163698277816176,-0.0299736979812383,0.0038957059640204
15602,1775509020609010400,154.97209472656252,-0.0063756725117564,-0.0082628014326095,0.0087125270946417
15603,1775509020618942500,154.98202661132814,0.0082762454360723,0.027126491856575,0.0236905306251021
15604,1775509020628875500,154.99195971679688,0.0006634323447942,0.0448714073836803,0.0364488077129004
15605,1775509020638807600,155.00189184570314,-0.0155333769574761,0.0612479571670293,0.0371559833012986
15606,1775509020648740600,155.0118249511719,-0.0084755674004554,0.0685778616636991,0.0144594367161858
15607,1775509020658672400,155.0217565917969,-0.0040691491350531,0.0744482150018215,0.0262531796207651
15608,1775509020668605400,155.03168969726565,0.0254512521207332,0.0606716185837984,0.0137398035050136
15609,1775509020678537500,155.04162158203127,0.0421221086755394,0.0302566065758466,-0.0116988631287822
15610,1775509020688470300,155.05155444335938,0.0622740853443741,0.0077507602572441,-0.0164084838581504
15611,1775509020698402000,155.061486328125,0.0650555327564477,-0.0054272857457399,0.0197857417389051
15612,1775509020708335000,155.07141943359377,0.0573062338039278,-0.018664952981472,0.0227388056911062
15613,1775509020718267100,155.0813513183594,0.0432464365303516,-0.0355424380242824,0.0047634424089919
15614,1775509020728200200,155.09128442382814,0.0231643102273345,-0.0516857635736465,0.002712464695936
15615,1775509020738132200,155.1012165527344,-0.021193886937201,-0.0280038592129945,-0.0279857664338778
15616,1775509020748065300,155.1111494140625,-0.0704948012009263,0.001732522881031,-0.027416076787142
15617,1775509020757997300,155.12108154296877,-0.0386827818766236,0.0149368723690509,-0.0663776436391053
15618,1775509020767930400,155.1310146484375,0.0124655138194561,0.0312765972733497,-0.0642815938084619
15619,1775509020777862400,155.14094653320313,0.0585284690752625,0.0253787714064121,-0.020504032376362
15620,1775509020787795200,155.15087939453127,0.0916726137861609,0.032909751433134,0.0081547014156356
15621,1775509020797728300,155.16081250000002,0.082011635993421,0.0288975931823253,0.0408337767648976
15622,1775509020807660300,155.17074462890628,0.0614838117495179,0.0322024799466133,0.0098122273982735
15623,1775509020817593300,155.1806774902344,-0.0116685182228684,0.0167640877962112,-0.0068553183880168
15624,1775509020827525000,155.190609375,-0.0573567949473857,0.0186409875839948,-0.0601709207863546
15625,1775509020837458200,155.20054248046876,-0.0306713248565793,-0.0073912792950868,-0.0742904671568423
15626,1775509020847390200,155.21047436523438,-0.0307680632293224,-0.0067518123477697,-0.0332984402234666
15627,1775509020857323300,155.22040747070315,-0.0037435704424977,-0.0165372933030128,-0.0130794581664493
15628,1775509020867255300,155.23033959960938,0.0279065363183617,-0.0388064082562923,0.0050928387601394
15629,1775509020877188000,155.24027221679688,0.026419512630999,-0.0422112482637166,0.0397689285789383
15630,1775509020887120100,155.25020434570314,0.0224324888214468,-0.0342857159614563,0.0902708663626108
15631,1775509020897053200,155.2601374511719,0.0645490445390343,-0.0185533093005418,0.102396078844415
15632,1775509020906985200,155.2700693359375,0.0971186042323708,-0.0092284315943717,0.1053866663619875
15633,1775509020916918300,155.28000244140622,0.0827563168808817,0.012443301987648,0.0416670035854913
15634,1775509020926850300,155.2899345703125,0.0672735010668635,0.0307972893238067,0.0350633995027979
15635,1775509020936783400,155.29986767578126,0.0291883928224444,0.0236924257546663,0.022307332638395
15636,1775509020946715400,155.30979956054688,-0.0091749478414654,0.0223573777586221,-0.0327514464657288
15637,1775509020956648400,155.31973266601562,-0.0292228796139359,0.0090378774583339,-0.0675712236381135
15638,1775509020966581200,155.32966552734376,-0.0355886152535676,-0.002497077512741,-0.0635478635732783
15639,1775509020976513000,155.33959716796878,-0.0113514150977134,-0.0190530755162239,-0.0590231709567597
15640,1775509020986446000,155.34953027343752,0.0380228566631674,-0.0312526318758726,-0.048433113886672
15641,1775509020996378000,155.35946240234375,0.04678367074579,-0.0568675501257181,-0.022327877669502
15642,1775509021006311200,155.36939550781253,0.0662564329788088,-0.0282248084872961,0.005829519004235
15643,1775509021016243200,155.37932739257815,0.049112990476191,-0.0109375735998153,0.0092421495924703
15644,1775509021026176300,155.3892604980469,0.0121478261724114,0.0120101712673902,-0.0041883231018902
15645,1775509021036108300,155.39919262695315,0.0422378440096974,0.0270902514994144,-0.0122124980396125
15646,1775509021046041300,155.40912548828126,0.0644011605009436,0.0137391870170831,-0.0224745332983089
15647,1775509021055973400,155.41905761718752,0.04705401211977,-0.0106277769982814,-0.022265498224087
15648,1775509021065906200,155.42899047851563,0.0054465749680995,-0.006624386575818,-0.0488738707909593
15649,1775509021075838200,155.43892236328125,0.0169075879201292,0.0087310034662485,-0.0372471869823988
15650,1775509021085771300,155.44885546875003,0.0091989132389426,0.0118102647811174,-0.0139428517964435
15651,1775509021095703000,155.45878735351565,-0.0116229255154728,0.0272357974499464,0.0264282713261898
15652,1775509021105636400,155.4687204589844,-0.0425321507811546,0.0087993925273418,0.0534766747115645
15653,1775509021115568000,155.47865234375,-0.0604617752254009,0.0223877728968858,0.0520203521231422
15654,1775509021125501200,155.48858544921876,-0.0368503057524561,0.0008639233529567,0.0310632787496549
15655,1775509021135433200,155.49851733398438,-0.0098953710705041,-0.0159077632278203,0.033470248559839
15656,1775509021145366300,155.50845043945313,0.0172916188016533,-0.020153145712614,0.0505661255936836
15657,1775509021155298300,155.51838256835939,0.061345572322607,-0.0295750540524721,0.0354171585436444
15658,1775509021165231000,155.52831542968752,0.0625017566204071,-0.0320738851308822,0.0044568743775831
15659,1775509021175164200,155.53824829101563,0.0483396680161356,-0.013774842852354,0.0074132079991046
15660,1775509021185096200,155.5481804199219,0.0028407763838768,0.026796236988902,0.0077190362449968
15661,1775509021195029200,155.55811352539064,-0.0352419937729835,0.0093213705748319,-0.0135008345168316
15662,1775509021204961300,155.56804541015626,-0.0455181808546185,-0.0006435586005449,-0.0147315270892577
15663,1775509021214894300,155.577978515625,-0.0179404380992054,0.018625790014863,-0.0218042602207744
15664,1775509021224826400,155.58791064453126,-0.0001601589977741,0.0065571665585041,-0.0103891094041988
15665,1775509021234759400,155.59784375,0.0209212074756622,0.0242301858931779,0.013908173208707
15666,1775509021244691200,155.60777539062502,0.0102384854197502,0.0449362893134355,0.0280299252360127
15667,1775509021254624300,155.61770849609377,0.0104912911370396,0.0337730902642011,0.0100147596664726
15668,1775509021264556300,155.62764062500003,0.0070350132033228,0.0208814599871635,0.0223787950059864
15669,1775509021274489000,155.6375732421875,-0.0024424247160553,0.0332628026545047,0.0154529732316033
15670,1775509021284421000,155.64750537109376,-0.0091010058224201,0.0132587100237607,-0.007895333526819
15671,1775509021294354200,155.65743847656253,-0.0045358898639678,-0.0076981532871723,-0.0407419520292896
15672,1775509021304286200,155.66737036132812,0.0135506787076592,-0.0261842425704002,-0.0401668464219197
15673,1775509021314219300,155.6773034667969,0.0276820799127221,-0.0151584061652421,-0.0344646983907092
15674,1775509021324151300,155.68723559570313,0.0270703777551651,-0.0195540107756853,-0.0102428739005001
15675,1775509021334084400,155.69716870117188,0.010604396122694,-0.0249222598105669,0.0046180106228915
15676,1775509021344016400,155.70710058593752,-0.025278233641386,-0.0245727157205343,0.0060519980819197
15677,1775509021353949200,155.71703344726564,-0.045112522663176,-0.003110825496912,-0.007935537673044
15678,1775509021363882200,155.72696655273438,-0.0165071904256939,0.0129483289003372,0.0017652332739671
15679,1775509021373814300,155.7368984375,0.0048804655179381,0.034191023415327,0.0079953187359962
15680,1775509021383747300,155.74683154296875,0.0077115972906351,0.0342412922978401,0.000461470898753
15681,1775509021393679000,155.7567634277344,0.0335243762001395,0.0277010768741369,0.0101768594595836
15682,1775509021403612200,155.7666962890625,0.0437441569194197,0.0374228449434042,0.0238803906413959
15683,1775509021413544200,155.77662841796877,0.0328828634262085,0.0224222596883773,-0.0025773031421005
15684,1775509021423477200,155.7865615234375,0.0194473355308175,0.03051145811975,0.0025928706039907
15685,1775509021433409300,155.79649340820313,0.027950667721033,0.0294119724452495,-0.0066863824287429
15686,1775509021443342300,155.80642651367188,0.0231751238822937,0.024174071791768,0.0053880497138947
15687,1775509021453274400,155.81635864257814,0.0319520123168826,0.0150210435211658,0.0194350149053614
15688,1775509021463207200,155.82629150390628,0.0400540702298283,0.0241126969933509,0.0246137966495938
15689,1775509021473139200,155.8362233886719,0.0516539071306586,0.011975099954009,0.0208725551615003
15690,1775509021483072300,155.84615649414064,0.0231684018805623,0.0065209262013435,0.0070909857408376
15691,1775509021493004300,155.8560886230469,-0.0084755674004554,0.0033428806871175,-0.0056397457529092
15692,1775509021502937300,155.866021484375,-0.0230368844553828,0.0065898997843265,-0.01226803218571
15693,1775509021512869400,155.87595361328127,-0.0124319038107991,0.0098316581845283,-0.0179749066243879
15694,1775509021522802400,155.88588671875002,0.0004199789777398,0.0070879124343395,-0.0204147009919397
15695,1775509021532734200,155.895818359375,0.029983634853363,0.0092255089849233,0.0016944147937698
15696,1775509021542667300,155.90575146484377,0.0287213598325848,-0.0078290861904621,-0.0069648020779015
15697,1775509021552599300,155.91568359375,0.0337067470297217,-0.0065863926529884,0.0065239036097191
15698,1775509021562532000,155.9256162109375,-0.006148878018558,0.0163718736082315,-0.0130308469514828
15699,1775509021572465200,155.93554931640625,-0.0272474878877401,0.0415361254811286,-0.0152625058605335
15700,1775509021582397200,155.9454814453125,-0.0215974993020296,0.0250210440099239,-0.0465420622759498
15701,1775509021592330200,155.95541455078126,0.0394555198147892,0.0033387890338897,-0.046356782536651
15702,1775509021602262300,155.96534643554688,0.0756684044465422,0.0346428588360548,0.0484100435383385
15703,1775509021612195300,155.97527954101565,0.0453507153332233,0.011553659671545,0.080097354204161
15704,1775509021622127400,155.98521166992188,0.0266410464271903,0.0248012637794017,0.0485846557531505
15705,1775509021632060400,155.99514453125002,-0.0278024914219975,0.0492827940851449,0.0367838894527405
15706,1775509021641992400,156.00507666015628,-0.0556000144079327,0.0476391185313463,0.0063491406978573
15707,1775509021651925200,156.0150095214844,-0.0289247734501957,0.0290536605268716,-0.0316466589950257
15708,1775509021661857000,156.0249411621094,0.0138882400989532,0.00497954197824,-0.0720324042980559
