time,seconds_elapsed,z,y,x
1773251418443365600,0.06036572265625,-0.8624366215303539,-0.9783622175633907,-1.6140421936877072
1773251418453401600,0.070401611328125,-0.8388584698051214,-1.2638222502201795,-1.6817571549117565
1773251418463438600,0.0804384765625,-0.799511378800869,-1.4197422952502965,-1.4750354356661437
1773251418473474800,0.090474853515625,-0.8575532334029674,-1.3572124815791844,-1.5200487357385455
1773251418483510800,0.1005107421875,-1.1241595125079153,-1.319241939625144,-1.4624668998636305
1773251418493547800,0.1105478515625,-1.481842485332489,-1.273198565852642,-1.1361058247588574
1773251418503583700,0.120583740234375,-1.7596309604480862,-1.079756307157874,-0.4437373083375394
1773251418513620700,0.130620849609375,-1.817403642719984,-0.9130681998759508,0.11281737348516471
1773251418523656700,0.14065673828125,-1.8030553838938475,-1.0011468808233737,0.09533982192366383
1773251418533692700,0.150692626953125,-1.743864359256625,-1.3604507328480482,-0.5412684023609384
1773251418543729700,0.160729736328125,-1.711920822507143,-1.8152490950345992,-1.415789465971291
1773251418553765600,0.170765625,-1.6841010876893996,-2.195277755180001,-2.033743815790862
1773251418563802600,0.180802734375,-1.72160576569736,-2.3912609305292367,-2.3625866247087717
1773251418573838600,0.190838623046875,-1.677246399489045,-2.3311785100102425,-2.398754208894074
1773251418583874800,0.200874755859375,-1.6904352591469882,-1.972260442432761,-2.011979581619799
1773251418593911600,0.21091162109375,-2.127494258764386,-1.5030781655848025,-1.451467951465398
1773251418603947500,0.220947509765625,-2.554175364491343,-1.0579133086621761,-1.0070404689066113
1773251418613983700,0.230983642578125,-2.742181277351081,-0.6292857450425624,-0.7283517570156604
1773251418624020500,0.2410205078125,-2.7918142000481483,-0.21059622259140012,-0.6161746267959475
1773251418634056400,0.251056396484375,-2.706181743209064,0.33214930311739443,-0.4847129503916949
1773251418644093400,0.261093505859375,-2.6279972642883656,0.9214140034168958,-0.4664222375500947
1773251418654129700,0.271129638671875,-2.652859318344295,1.5855694017887114,-0.7225398558665067
1773251418664165600,0.28116552734375,-2.673702199886739,2.05290517398715,-0.8036307237531989
1773251418674202600,0.29120263671875,-2.5658786617666482,2.333486786952615,-0.8986176497191191
1773251418684238600,0.301238525390625,-2.228134022860229,2.393718260553479,-1.2103491648383438
1773251418694275600,0.311275634765625,-1.6190402942359448,2.308029105091095,-1.5451581886842847
1773251418704311600,0.3213115234375,-1.0967881059795617,2.3599141906291243,-1.5761488086231052
1773251418714347500,0.331347412109375,-0.9015542876929045,2.676663680040836,-1.3976311473377048
1773251418724384500,0.341384521484375,-0.6052604340717196,3.0012621293872592,-0.9034631900541484
1773251418734420500,0.35142041015625,-0.30509587649703024,3.0041940911859273,-0.2453983271097764
1773251418744457700,0.361457763671875,-0.12367226463705301,2.734760479700565,0.23075842839330432
1773251418754493700,0.37149365234375,-0.03712503104060888,2.5122680676102638,0.010478833514265715
1773251418764529700,0.38152978515625,0.24355887325555084,2.5910575266867872,-0.4835614788016304
1773251418774566700,0.391566650390625,0.591902647587657,2.823127914461493,-0.7639081505000591
1773251418784602600,0.4016025390625,0.7665577882260084,2.9867876138329503,-0.813034292718768
1773251418794639600,0.4116396484375,1.0339718765825032,2.873388613668084,-0.3488851146671921
1773251418804675600,0.421675537109375,1.2682511725783348,2.3793308387607333,0.036617465110961346
1773251418814711600,0.431711669921875,1.2648939711049199,1.8209815012067556,-0.29100385745428503
1773251418824748500,0.44174853515625,1.6748317395627497,1.3697586594194173,-0.6277587546709924
1773251418834784500,0.451784423828125,2.206147524240613,1.037858947148919,-0.6367200597617775
1773251418844820700,0.46182080078125,2.126428675359487,1.0647527992933987,-0.6167006964966655
1773251418854857700,0.471857666015625,1.798663870936632,1.4511954181343316,-0.21247714096717535
1773251418864893700,0.481893798828125,1.1816554236650467,1.9388205296456813,0.5310882595323025
1773251418874930700,0.4919306640625,0.5029074363172054,2.4524200403690335,1.1926358865585178
1773251418884966700,0.501966552734375,0.12226970436275005,2.8305244544535872,1.9008773140899835
1773251418895002600,0.512002685546875,0.048269817650318146,2.7872183966904878,2.836969100548327
1773251418905039600,0.52203955078125,0.27223522490262986,2.247926810827851,3.092520901675522
1773251418915075600,0.53207568359375,0.5965285538226366,1.9180425300329922,2.3933447510659693
1773251418925112800,0.54211279296875,0.9266793765991925,1.588813498276472,2.087512669248879
1773251418935148800,0.552148681640625,0.9305980113476514,0.9389514136731624,1.8456475942991672
1773251418945184800,0.562184814453125,0.7708557776808739,0.21318390099704265,1.2197959884237497
1773251418955221800,0.5722216796875,0.559151301586628,0.10399579652547836,0.9899331206306815
1773251418965257700,0.5822578125,0.6782157801672816,0.5441705900758504,1.6044015280306339
1773251418975294500,0.59229443359375,1.0846157298877834,0.8422674014657735,2.7529510931685564
1773251418985330700,0.60233056640625,1.3359385151430965,0.6833657102763653,3.574916003578901
1773251418995366700,0.61236669921875,1.329013538185507,0.622406506922841,3.401258057284355
1773251419005403400,0.6224033203125,1.3849259795434772,0.4897311438798904,2.9020474296584724
1773251419015439600,0.632439697265625,1.533600145098567,0.5814560723751783,2.542825702959299
1773251419025475800,0.642475830078125,1.6961179809585212,0.6686684918820858,2.126607392927259
1773251419035512600,0.6525126953125,1.92084414345026,0.33845629430711266,1.6893471716493367
1773251419045548800,0.662548828125,1.6471353388637304,0.012540332621335982,1.6034448118276894
1773251419055585500,0.67258544921875,1.39647467077896,-0.2664601486325264,1.1387012480795382
1773251419065621500,0.68262158203125,1.805408084499836,-0.5955956568866968,0.4643729403374716
1773251419075657700,0.69265771484375,1.8600708180576562,-0.4247141895681619,0.0715371498607099
1773251419085694500,0.702694580078125,1.0728379060715436,0.005842880809307098,-0.3905323358399793
1773251419095730400,0.71273046875,0.3553086449086666,0.17953414485156535,-0.3431218749653548
1773251419105767700,0.722767578125,-0.0023819267004728316,0.054445875936746595,0.7180517506670206
1773251419115803600,0.7328037109375,0.6188233877390623,-0.05310030654668808,2.190376539134979
1773251419125839600,0.742839599609375,1.437013163524866,-0.20974106706678866,3.333390974238515
1773251419135876600,0.752876708984375,1.393082836383581,-0.5630015472739934,3.281804579386115
1773251419145912600,0.76291259765625,0.9877297653675079,-0.9036264177918434,1.9348891815461218
1773251419155949600,0.772949462890625,0.7134492983728646,-1.0867711543560028,0.2888981904119253
1773251419165985500,0.782985595703125,0.5982447466233745,-1.1542302411228418,-1.1467562519803642
1773251419176021500,0.793021484375,0.7609341031253337,-0.9644751465082168,-2.210588867688924
1773251419186058500,0.80305859375,1.0467898571014405,-0.9153940124750137,-2.640272516232729
1773251419196094500,0.813094482421875,0.6529898612350226,-0.32044483679831026,-2.3689628817424175
