,time,seconds_elapsed,z,y,x
27900,1775509142759327200,277.1224113769531,0.0643839171051979,0.0097609310358762,0.0309479064583894
27901,1775509142769260300,277.13234448242184,0.0008697685718536,0.0185661687821149,0.0327383723550243
27902,1775509142779193000,277.14227734375004,-0.0404699575543403,0.0036082536250352,0.0350997060753288
27903,1775509142789125000,277.15220922851563,-0.0610813684284687,0.0059451721400022,0.0304902714845375
27904,1775509142799058200,277.16214233398443,-0.0473369207143783,-0.0043038346737623,0.0148332293314859
27905,1775509142808990200,277.17207446289063,-0.0177545601382851,0.0027969372421503,0.018492199363606
27906,1775509142818923300,277.1820075683594,-0.0175672208726406,0.0149678520292043,-0.0133939309431007
27907,1775509142828855000,277.1919392089844,0.0094601945236325,0.0168529351234436,-0.0381137269841274
27908,1775509142838788000,277.2018723144531,0.007588555432856,0.0098199677467346,-0.0208333236962324
27909,1775509142848721200,277.21180541992186,-0.0206330381840467,-0.030179449686408,0.0031487965868553
27910,1775509142858653200,277.2217373046875,-0.0038292028993368,-0.0257844295978546,-0.0056367226787609
27911,1775509142868586000,277.2316701660156,0.0177428697004914,-0.032018355551362,0.0178103157633799
27912,1775509142878518000,277.24160229492185,0.0029188100561499,-0.0539753358155488,0.0087880491494201
27913,1775509142888451000,277.2515354003906,-0.0068517655909061,-0.0483428828865289,0.0167641243288293
27914,1775509142898384100,277.26146826171873,0.0031038112342357,-0.0288034851580858,-0.0079121841969201
27915,1775509142908316200,277.271400390625,0.011784838078916,-0.0066997898995876,-0.0151451927739311
27916,1775509142918249200,277.28133349609374,0.0222092014595866,-0.004129062628746,-0.0039639899938367
27917,1775509142928181200,277.2912653808594,0.0222632697343826,0.0056330374509096,-0.0186592287768726
27918,1775509142938114000,277.30119824218747,-0.0281049814999103,0.0090285251080989,-0.0250527657388825
27919,1775509142948046000,277.3111303710937,-0.0407046430930495,0.0185129772901535,-0.0108418056247406
27920,1775509142957979100,277.3210634765625,-0.0366810866653919,0.018234160348773,-0.0002539405117393
27921,1775509142967912200,277.3309963378906,-0.0098792967185378,0.0032996260672807,-4.6990080038e-06
27922,1775509142977844000,277.34092822265626,0.0144315531954169,-0.0091840079307556,0.0301674464380717
27923,1775509142987777300,277.3508615722656,0.0326470088437199,0.0115618429780006,0.0597120163040235
27924,1775509142997709000,277.3607932128906,0.0177872933641076,-0.0077981065303087,0.0574137858316302
27925,1775509143007642000,277.37072631835935,0.0247375508934259,0.0029091654449701,0.0240039485224057
27926,1775509143017575000,277.3806591796875,0.0074649290531873,0.0060749359995126,0.0058937090975348
27927,1775509143027507000,277.39059106445313,0.0215159584984183,-0.0144523037225008,-0.0319443107843282
27928,1775509143037440000,277.4005241699219,0.0442138202577829,0.0065045595884323,-0.0409601339577697
27929,1775509143047372000,277.41045629882814,0.0422755456715822,-0.0097819738239049,-0.0286333961380529
27930,1775509143057305000,277.4203894042969,0.0070654083415865,-0.027879940572381,-0.0326230982451699
27931,1775509143067237000,277.4303212890625,-0.0021340894192457,-0.0214864401429891,-0.0458340875365305
27932,1775509143077170200,277.4402543945312,-0.0130637719735503,-0.0075713120371103,-0.0172135919792461
27933,1775509143087103200,277.4501875,-0.0318716405570507,0.0079191025614738,0.0106492764440365
27934,1775509143097035300,277.4601193847656,-0.0273638077437877,0.0127349784106016,-0.0108143559288117
27935,1775509143106968000,277.47005224609376,-0.0318824542120099,0.0192909759253263,-0.0196670404128148
27936,1775509143116900000,277.47998437499996,-0.0615948709085583,0.0227957691758871,0.0006527145879575
27937,1775509143126833200,277.48991748046876,-0.0265817174553871,0.0230325005412101,0.0213631608231924
27938,1775509143136765000,277.49984912109375,0.0081572952315211,0.0049549920588731,0.0116328212884021
27939,1775509143146698000,277.5097822265625,0.0320782690450549,0.0031114100188016,0.0032014035569271
27940,1775509143156631300,277.51971557617185,0.030140286719799,0.0027075053930282,0.0217460660434211
27941,1775509143166563000,277.52964721679683,0.0337771819174289,0.0023977087914943,-0.0080721171491197
27942,1775509143176496000,277.53958032226564,0.0315691504791378,0.0063619362473487,-0.003331957434304
27943,1775509143186428200,277.54951245117184,0.0168789463475346,0.0007312368839979,-0.0158079378488473
27944,1775509143196361000,277.55944506835937,0.0045195232510566,0.0193663792490959,-0.033478367934213
27945,1775509143206294000,277.5693781738281,-0.0150242583915591,0.0129267015904188,-0.0127963440758641
27946,1775509143216226000,277.5793103027344,-0.0091287706121802,1.05213940143e-05,0.0070893988552386
27947,1775509143226159000,277.5892434082031,-0.0097924952179193,-0.0192693486154079,0.0009779941697022
27948,1775509143236091100,277.5991752929687,0.0064475687041878,-0.0054798927158117,-0.0043550808038096
27949,1775509143246024200,277.6091083984375,0.0077644965216517,0.001801496464014,-0.0082132266698405
27950,1775509143255956200,277.6190405273437,0.0162993928939104,-0.006810849058628,-0.0102536350398208
27951,1775509143265889300,277.62897338867185,0.0078878306403756,-0.0175935243576765,-0.0144706727795419
27952,1775509143275822000,277.63890625,-0.0076642510175704,0.0072480714321136,0.0018441779784043
27953,1775509143285754000,277.64883837890625,-0.0284814135968685,-0.0059901803255081,-0.0047843618994345
27954,1775509143295687200,277.658771484375,-0.0279562206789851,0.0059375733554363,-0.0303162894573877
27955,1775509143305619000,277.66870312500004,-0.0208449273690581,0.0023269816428422,-0.022001552341564
27956,1775509143315552000,277.6786362304687,-0.0327729733109474,0.0219213244289159,-0.0060909715355723
27957,1775509143325485300,277.68856958007814,-0.0107893973007798,0.0117874684274196,-0.0180509036032017
27958,1775509143335417000,277.6985012207031,0.0352054611548781,-0.0045025721162557,-0.0271405249485047
27959,1775509143345350100,277.70843432617187,0.0691349110245704,-0.0092366149008274,0.0127556376061402
27960,1775509143355282200,277.7183664550781,0.0507908605605363,0.0206003049582242,0.0485022199003957
27961,1775509143365215000,277.7282993164062,0.020074819779396,0.026852351090312,0.0407746121898759
27962,1775509143375147000,277.73823120117186,-0.007881400899589,0.041009471258521,0.0362237028532894
27963,1775509143385080000,277.7481643066406,-0.0430456532612442,0.0428898781776428,0.0049714774027932
27964,1775509143395013000,277.75809741210935,-0.0405754637554287,0.0505430232793092,-0.0298399931655498
27965,1775509143404945200,277.768029296875,0.0098664372369647,0.014313772034645,-0.0411230329019017
27966,1775509143414878200,277.77796240234375,0.0454854476287961,-0.0057370823472738,-0.049163501387299
27967,1775509143424810200,277.78789453125,0.0799593796387314,-0.0148731594830751,-0.0356938017942477
27968,1775509143434743000,277.7978271484375,0.0561219924554228,-0.0104874917447566,0.0185324537421809
27969,1775509143444676000,277.8077602539062,0.000604103372991,-0.0154956752955913,0.0477384096207795
27970,1775509143454608100,277.8176923828125,-0.0329752178847789,-0.0052788171857595,0.0476049605334177
27971,1775509143464541200,277.8276254882812,-0.0491302338719367,-0.0008569090902805,0.0494479397852905
27972,1775509143474473000,277.8375571289062,-0.0275412101373076,-0.0033504794716835,0.0403811421931488
27973,1775509143484406300,277.8474904785156,-0.0139499071583151,0.0042716859698295,0.0120530811106436
27974,1775509143494338000,277.8574223632812,0.0201858789384365,0.0051724342018365,-0.0423598172883968
27975,1775509143504271000,277.86735522460935,0.0324234292209148,-0.005460603493452,-0.056428670084686
27976,1775509143514204000,277.8772880859375,-0.0026560674667358,0.0068991118639707,-0.0413078331505879
27977,1775509143524136200,277.88722045898436,-0.0323757906869053,0.0015104045629501,-0.0242360562282497
27978,1775509143534069000,277.8971533203125,-0.0472735000893473,-0.014030278918147,-0.0049226424255408
27979,1775509143544001000,277.9070852050781,-0.0169011581793427,-0.0098795889794826,0.0105916941880364
27980,1775509143553934000,277.91701831054684,-0.0293245864227414,0.0083773677229881,0.0187113973555271
27981,1775509143563867100,277.9269514160156,0.0157505268394947,0.0221989723265171,-0.005318987082655
27982,1775509143573799200,277.93688330078123,0.0390907781556248,0.0180734168291091,0.0110661044834647
27983,1775509143583732200,277.94681640625004,0.0554117983594536,0.0181178404927253,0.0189198616075911
27984,1775509143593664300,277.95674853515624,0.0674634706810116,0.0162128836542367,0.0014050056764273
27985,1775509143603597000,277.96668139648443,0.0509960277438163,0.0180465288221836,-0.0150065195221803
27986,1775509143613529000,277.97661328125,0.0235328512787818,0.0094902974009513,-0.0046524129327037
27987,1775509143623462100,277.9865463867187,0.0137517542377114,-0.0056838908553123,0.0061324954226263
27988,1775509143633395200,277.99647949218746,0.0119613636896014,0.0018207856863737,-0.0152038984079379
27989,1775509143643327000,278.0064111328125,0.0112014852330088,-0.0033761984348297,0.0076988588233594
27990,1775509143653260300,278.01634448242186,-0.0081771689757704,-0.0176548991560935,0.0118996235650032
27991,1775509143663192000,278.0262763671875,-0.0203626968100666,-0.0200017545431852,0.015345749997464
27992,1775509143673125000,278.0362092285156,-0.0310129779011011,0.0149444711536169,0.0106986753935809
27993,1775509143683058000,278.0461420898437,-0.0182297764346003,0.0215057293653488,0.0032531451606075
27994,1775509143692990000,278.05607421875,0.0050868017449975,0.0152162738323211,0.0200563114417484
27995,1775509143702923000,278.06600732421873,0.0434755691111087,0.0074386255681514,0.010439129408251
27996,1775509143712855000,278.07593920898444,0.0669978989958763,-0.0015729484051465,0.003352979672735
27997,1775509143722788000,278.0858723144531,0.046188627462089,0.003746785312891,-0.0248649720988003
27998,1775509143732720000,278.0958044433594,0.0359784913539886,0.0013648586124181,-0.0441445818133186
27999,1775509143742653200,278.10573730468747,0.0066880994617938,0.0123205523908138,-0.0442820220892084
28000,1775509143752586200,278.1156704101562,-0.0321583485439419,0.0246937117516994,-0.0169645422717556
28001,1775509143762518300,278.12560253906247,-0.068091247190535,0.0222094937205314,0.0018636749800294
28002,1775509143772451000,278.1355354003906,-0.0795747642353177,0.0080932900846004,0.0196636725620832
28003,1775509143782383000,278.14546728515626,-0.0622039427176117,0.0044020343512296,0.0251768579094321
28004,1775509143792316200,278.155400390625,-0.0124596686005592,0.0113479079663753,-0.0022157398207113
28005,1775509143802249200,278.16533349609375,0.0455693265199661,0.0148877725303173,-0.0045599876921856
28006,1775509143812181200,278.17526538085934,0.0650584553658962,0.0023059388548135,-0.01898168393058
28007,1775509143822114300,278.1851984863281,0.077209204147756,0.0106476507425308,0.0075900281540234
28008,1775509143832046300,278.19513061523435,0.0556406386792659,0.0175648827850818,0.002088894004072
28009,1775509143841979400,278.2050637207031,0.0257025965332984,0.0067202481657266,0.0077836944124661
28010,1775509143851911400,278.21499560546874,-0.0063657356396317,0.0052501756131649,0.0095492404969758
28011,1775509143861844200,278.2249284667969,-0.0508677251890301,0.0026011224091053,0.0165088686428382
28012,1775509143871777300,278.23486157226563,-0.0558396683827042,0.0085538933336734,-0.0102018454870791
28013,1775509143881709300,278.2447934570312,-0.0481836006715893,0.0106552495270967,0.0006485475862049
