,subject_id,session_id,label,mean,std,skew,kurtosis
727,6,1,closed,0.16353256290798243,0.08511042058904732,0.7931515080912772,0.4104759928906647
728,6,1,closed,0.13126541107226875,0.05959905518622147,0.5103697290422671,0.07642643320167641
729,6,1,closed,0.13678800494649093,0.07129227225799561,1.0505575018893751,1.3020562875838468
730,6,1,closed,0.19226790328001683,0.09374497292699682,0.5413860557387662,-0.3369596621274189
731,6,1,closed,0.18666484907043085,0.08945125500065296,0.6062772936892382,-0.06666314301546805
732,6,1,closed,0.14812130037406887,0.07159292035164115,0.8891909425889787,0.8055243026543577
733,6,1,closed,0.15209655492607493,0.0772589373197092,1.0248216679726965,0.8178526618137183
734,6,1,closed,0.15621441663572944,0.0776680595073643,0.9157038887785314,0.3972817048113999
735,6,1,closed,0.16132569463322047,0.07578160901423875,0.7741512776422774,0.45583480514084185
736,6,1,closed,0.15096211141713067,0.06958939140164629,0.6354553926461601,0.49219760093113507
737,6,1,closed,0.14603215067448783,0.06450778076718595,0.3934727338882716,-0.3283686982908529
738,6,1,closed,0.2318162068559036,0.3668333746763704,6.074325221579986,42.17914068616485
739,6,1,closed,1.392985403212374,1.5046409626670543,1.2181256296934502,0.9016156040471808
740,6,2,open,1.7318763149921568,1.2926689555811846,1.6157444251119604,2.252244485886939
741,6,2,open,0.9695253341390051,1.0154778446400445,2.2393412324007382,5.465716014244883
742,6,2,open,0.29977590024111356,0.38819634766450434,2.5955713441287864,7.065360037364663
743,6,2,open,0.1417876138183412,0.0686397264293598,0.50434206315908,-0.43464547680130083
744,6,2,open,0.15608359286147439,0.07249205561171543,0.5278973399099469,-0.3164926143164646
745,6,2,open,0.14497289039746783,0.07256425911338099,0.661978935135911,-0.08186448289426229
746,6,2,open,0.1306627803336038,0.06014580253639469,0.7643183063299369,0.40848557761148685
747,6,2,open,0.10951570463936884,0.04006070809328267,0.14200455087407238,-0.5885856652888024
748,6,2,open,0.11230965592244146,0.04491513314279778,0.18632740226903732,-0.6953399305145131
749,6,2,open,0.1128041344577487,0.049427833552485395,0.3017945349118971,-0.4813356478547228
750,6,2,open,0.10631824885730687,0.04706420831677144,0.57142373999182,0.12041967806922704
751,6,2,open,0.12259360455917773,0.05385207253885577,0.8063684814761648,1.2725760644224993
752,6,2,open,0.13354431863162297,0.05629356681471222,0.44333702074069414,0.46431795382271845
753,6,2,open,0.12659831718857859,0.05435275621246245,0.40419501165894817,0.030347333704048296
754,6,2,open,0.12466453954230106,0.052048484549669344,0.43770935432214153,0.23042310913554287
755,6,2,open,0.1217019206554965,0.05239537050456004,0.270225258067319,-0.46611630318898456
756,6,2,open,0.12179687477356606,0.05296609110486084,0.30341266891251656,-0.29687943492840674
757,6,2,open,0.16148529068492443,0.10080303949793079,1.9942042714047634,5.134766696752706
758,6,2,open,0.1942213137169307,0.10852635773334228,1.2509695598791748,1.8932600935020023
759,6,2,open,0.1550230876143595,0.0787284099015558,1.212561095453527,1.4526982672734254
760,6,2,open,0.11860446927734836,0.041477529150625414,0.1455598424583691,-0.4303619490659849
761,6,2,open,0.10449227123086516,0.04147570729459318,0.2933354962012874,-0.6213610736519906
762,6,2,open,0.10327791166980575,0.04722110999668568,1.0353983019650346,2.5045573314524514
763,6,2,closed,0.788129792881849,1.0704186345115927,2.3316017072387236,4.926366085034502
764,6,2,closed,0.2198994331804908,0.11671056903726656,1.2711996449024119,2.2911089905344477
765,6,2,closed,0.17346064950509266,0.07475157444954848,0.9608208750207983,1.4950505938034686
766,6,2,closed,0.1621851231051761,0.07188936468989222,1.1771721815581528,2.437872287323815
767,6,2,closed,0.16363404381139024,0.07621659674456088,1.0080741919617568,1.4894516793828991
768,6,2,closed,0.14699389106853444,0.06260683707099678,0.6492764668998346,-0.16338362561111808
769,6,2,closed,0.14657672394443963,0.05998750189471838,0.48526446607377594,-0.10331512544012478
770,6,2,closed,0.14436352495513252,0.0538648221614399,0.07596475705554032,0.05172852136400419
771,6,2,closed,0.14108841481301204,0.05934631223459911,0.7803337347122328,2.16839205766673
772,6,2,closed,0.13559619993688357,0.0670045994005596,1.0129497596197763,1.4736763172269338
773,6,2,closed,0.12801283105523695,0.06695054927073853,1.1676677720578459,1.6870743951151619
774,6,2,closed,0.14377044627453084,0.07376039366376225,1.0757123497266248,1.169008090384792
775,6,2,closed,0.13673733673222865,0.07105636914259592,1.1369547078322237,1.4612820274962033
776,6,2,closed,0.13681367393334992,0.06641462389726462,0.859643331565439,1.0033225864131277
777,6,2,closed,0.1945253280027714,0.10013912937808832,1.482624504404518,4.1983960062526435
778,6,2,closed,0.18539991195205108,0.101919869882453,1.5362927204090941,4.251675533829426
779,6,2,closed,0.12850264001497128,0.05794282296487348,0.5078700831053647,-0.3417562457535923
780,6,2,closed,0.11788754309278719,0.05542709452417577,0.610508739268394,-0.11572940337658988
781,6,2,closed,0.13041615455383268,0.05699232710225358,0.8037357572661915,1.0232430244212383
782,6,2,closed,0.1315152751006785,0.05761413665561779,1.0105692155199668,1.5573072178982246
783,6,2,closed,0.11376280695282481,0.05579778498424991,0.8249598851438346,0.9914328580376139
784,6,2,closed,0.10535645880939047,0.0495567568463436,0.5103274715845787,-0.3715911254958302
785,6,2,closed,0.10628823445004464,0.04691987607570065,0.4436998653197032,-0.08795172142802388
786,6,3,open,0.10670186922153295,0.049860843168654335,0.5383249184732349,0.1058506024783541
787,6,3,open,0.10881650724460921,0.047331503696254294,0.32573100946452455,-0.560002887323289
788,6,3,open,0.10167238745535419,0.04325624740371464,0.33234854720139606,-0.47865803986914823
789,6,3,open,0.09772101601597458,0.041327427196453326,0.6487407046082673,0.865884921941122
790,6,3,open,0.0989513783623218,0.047032241042600016,0.8691886819888895,0.8578823074491448
791,6,3,open,0.10359373832138705,0.05652415174306131,1.0628891200612467,1.3582805348790377
792,6,3,open,0.10855183304314953,0.05323343515982442,0.9623459980096578,1.450619659501081
793,6,3,open,0.09855237951949242,0.03979413871275837,0.43487001395761954,-0.31003093269811144
794,6,3,open,0.10090194495411164,0.042454202215813655,0.4091532981870521,-0.2445670077097981
795,6,3,open,0.11171748423727779,0.047362493412010494,0.26077087412607053,-0.7565006767509961
796,6,3,open,0.11013493546897625,0.04733641022295613,0.5990528409070718,-0.3396436386037398
797,6,3,open,0.112669635163649,0.050910996550445245,0.9311287317628067,0.5089239735252113
798,6,3,open,0.11891419324580235,0.054262208113959404,0.8713474720729129,0.3311348537453962
799,6,3,open,0.12375593156555023,0.054299736124890086,0.5859458716426638,-0.28289111857202753
800,6,3,open,0.11211816795933119,0.05242065613625446,0.579151533783746,-0.30722727381231296
801,6,3,open,0.10620685190135148,0.04972691841197343,0.6844245551038621,0.1710478652896521
802,6,3,open,0.1182710346875809,0.051208827468190596,0.43612677908061775,-0.3559558520906396
803,6,3,open,0.12614127497336913,0.05247924110701397,0.5680828070537702,0.003760436185874738
804,6,3,open,0.12917303326874655,0.05152566851715833,0.679252892877946,0.3117694458791198
805,6,3,open,0.11855377244996738,0.04684983567427054,0.5421060597175602,0.24334833847140613
806,6,3,open,0.11365918164893789,0.04619314667560948,0.7393560420508025,0.9759488074998082
807,6,3,open,0.12444835916314613,0.048770361888985696,0.4792694188927617,0.19547203427884075
808,6,3,open,0.13040524524416064,0.060272811468396,1.080568067533036,1.9650629149750447
809,6,3,closed,0.2592841824349987,0.14212589731731912,1.1391362591552492,1.2681929290552638
810,6,3,closed,0.19163201527003523,0.10186110995814872,1.1030750993319098,1.5340959842204986
811,6,3,closed,0.1543172830119738,0.07630213159327298,0.9766225945112871,1.5233207469195174
812,6,3,closed,0.1274142707299939,0.058299625000881754,0.2920249160549276,-0.8272274673277473
813,6,3,closed,0.13788142878784682,0.07340350330865715,0.857770715331473,0.6689912438039922
814,6,3,closed,0.1818548762757961,0.08035153743356874,0.3917962310513729,-0.6145018532309101
815,6,3,closed,0.16483324718712253,0.0769274544714852,0.5081605191990853,-0.5441195903133602
816,6,3,closed,0.11844744745877016,0.06562143850352369,1.2183174066865692,1.8380532126965736
817,6,3,closed,0.11371499081801723,0.06076314055155077,1.4447714698167757,3.1794136031326916
818,6,3,closed,0.11741790479859494,0.046668379062192254,0.6071785170097218,0.28974475415517187
819,6,3,closed,0.11492157749206164,0.044345714870020564,0.37607510179936465,-0.39711439922551417
820,6,3,closed,0.11176747262352732,0.04852145920835191,0.6361527107200755,0.02561222377621153
821,6,3,closed,0.12095232137627492,0.05482567830529822,0.715626602726469,0.27086348904910285
822,6,3,closed,0.1294493155347737,0.054619795026386746,0.5369934492435535,-0.1096262390356646
823,6,3,closed,0.11467013071969528,0.05304895125001393,0.713784067464406,0.14332946062886753
824,6,3,closed,0.10955909342867905,0.054068068577864205,0.7000760502890951,0.18034855804861394
825,6,3,closed,0.10850119426114277,0.05001393307182496,0.38662468682713896,-0.2578834656424256
826,6,3,closed,0.1246527781148254,0.06883233454055286,1.1008934106933341,1.426678802450244
827,6,3,closed,0.1453522835337284,0.07405194149686646,0.7041022337454155,0.23870558742577508
828,6,3,closed,0.1314807118544725,0.060902264549362595,0.6940957847529292,0.49442760659430895
829,6,3,closed,0.13361902059882172,0.07132013090557075,1.0041631616763964,0.8045788394810658
830,6,3,closed,0.13745668779354417,0.07590099068137914,0.975314368178545,0.44585313575916263
831,6,3,closed,0.1228593771920666,0.059039878956716876,1.0425813957165089,1.4600918335191349
832,6,4,open,0.11636518779220609,0.05522723351655319,1.1261890929768543,1.475893932950445
